486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,475,475,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,475,475,475,475,475,475,475,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486
486,486,486,486,486,486,486,486,486,486,486,475,475,475,475,475,475,475,475,475,475,475,486,486,475,475,475,475,475,475,475,475,475,475,475,475,475,486,486,475,475,475,475,475,475,486,486,486,486,486
486,486,486,486,486,486,486,486,486,486,475,475,475,475,475,475,475,475,475,486,486,486,486,475,475,475,486,486,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,486,486,486,486
486,486,486,486,486,486,486,486,486,486,475,475,475,486,486,475,475,486,486,486,486,486,486,475,475,486,486,486,486,486,486,486,486,475,475,475,486,486,475,475,475,486,486,486,486,475,475,486,486,486
486,486,486,486,486,486,486,486,486,475,475,475,475,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,475,486,486,486,486,486,486,486,475,486,486,486
486,486,486,486,486,486,486,486,486,475,475,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486
486,486,486,475,486,486,486,486,486,486,486,486,486,486,486,486,486,486,3,3,3,3,3,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486
486,486,475,475,486,486,475,475,486,486,486,486,486,486,486,486,486,3,3,3,3,3,3,486,486,486,486,486,486,3,3,3,3,486,486,486,3,3,3,3,3,3,486,486,486,486,486,486,486,486
486,486,475,475,475,475,475,486,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486,486,486
486,486,475,486,486,486,486,486,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486,486
486,486,475,486,486,486,486,486,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486,486
486,486,475,475,486,486,486,486,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486
486,486,486,475,486,486,486,486,486,486,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486
486,486,475,475,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486
486,486,475,486,486,486,486,486,3,3,3,3,3,3,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486
486,475,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,118,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,3,3,3,3,486,486,475,475,475,486
486,486,475,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,475,475,486,486
486,486,486,475,475,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,475,475,486,486
486,486,475,475,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,475,475,486,486
486,486,475,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,475,486,486
486,486,475,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,188,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,475,475,486,486
486,486,475,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,164,189,189,189,189,189,189,142,189,189,189,3,3,3,3,3,3,3,3,3,3,3,486,486,475,475,475,486,486
486,486,475,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,475,475,475,475,486
486,475,475,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,475,475,475,486
486,475,475,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,475,475,475,486
486,475,475,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,475,475,475,486
486,486,475,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,475,475,486,486
486,486,475,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,475,475,486,486
486,486,475,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,187,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,475,475,486,486
486,486,475,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,189,189,189,189,189,189,189,189,189,142,189,189,189,189,189,189,189,212,3,3,3,3,3,3,486,486,486,475,475,486,486
486,486,475,486,486,486,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,234,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,475,486,486,486
486,486,475,475,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486,486,486,486
486,486,475,475,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486,486,486,486
486,486,475,475,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486,486,486,486,486,486
486,486,475,475,486,486,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486,486,486,486,486,486,486
486,486,475,475,475,486,486,486,486,486,486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,486,486,486,486,486,486,486,486,486,486,486,486
